,Actif_1,Actif_2,Actif_3,Actif_4,Actif_5
8072,8,32,24,24,12
8073,8,32,24,28,8
8074,8,32,24,32,4
8075,8,32,24,36,0
8076,8,32,28,0,32
8077,8,32,28,4,28
8078,8,32,28,8,24
8079,8,32,28,12,20
8080,8,32,28,16,16
8081,8,32,28,20,12
8082,8,32,28,24,8
8083,8,32,28,28,4
8084,8,32,28,32,0
8085,8,32,32,0,28
8086,8,32,32,4,24
8087,8,32,32,8,20
8088,8,32,32,12,16
8089,8,32,32,16,12
8090,8,32,32,20,8
8091,8,32,32,24,4
8092,8,32,32,28,0
8093,8,32,36,0,24
8094,8,32,36,4,20
8095,8,32,36,8,16
8096,8,32,36,12,12
8097,8,32,36,16,8
8098,8,32,36,20,4
8099,8,32,36,24,0
8100,8,32,40,0,20
8101,8,32,40,4,16
8102,8,32,40,8,12
8103,8,32,40,12,8
8104,8,32,40,16,4
8105,8,32,40,20,0
8106,8,32,44,0,16
8107,8,32,44,4,12
8108,8,32,44,8,8
8109,8,32,44,12,4
8110,8,32,44,16,0
8111,8,32,48,0,12
8112,8,32,48,4,8
8113,8,32,48,8,4
8114,8,32,48,12,0
8115,8,32,52,0,8
8116,8,32,52,4,4
8117,8,32,52,8,0
8118,8,32,56,0,4
8119,8,32,56,4,0
8120,8,32,60,0,0
8121,8,36,0,0,56
8122,8,36,0,4,52
8123,8,36,0,8,48
8124,8,36,0,12,44
8125,8,36,0,16,40
8126,8,36,0,20,36
8127,8,36,0,24,32
8128,8,36,0,28,28
8129,8,36,0,32,24
8130,8,36,0,36,20
8131,8,36,0,40,16
8132,8,36,0,44,12
8133,8,36,0,48,8
8134,8,36,0,52,4
8135,8,36,0,56,0
8136,8,36,4,0,52
8137,8,36,4,4,48
8138,8,36,4,8,44
8139,8,36,4,12,40
8140,8,36,4,16,36
8141,8,36,4,20,32
8142,8,36,4,24,28
8143,8,36,4,28,24
8144,8,36,4,32,20
8145,8,36,4,36,16
8146,8,36,4,40,12
8147,8,36,4,44,8
8148,8,36,4,48,4
8149,8,36,4,52,0
8150,8,36,8,0,48
8151,8,36,8,4,44
8152,8,36,8,8,40
8153,8,36,8,12,36
8154,8,36,8,16,32
8155,8,36,8,20,28
8156,8,36,8,24,24
8157,8,36,8,28,20
8158,8,36,8,32,16
8159,8,36,8,36,12
8160,8,36,8,40,8
8161,8,36,8,44,4
8162,8,36,8,48,0
8163,8,36,12,0,44
8164,8,36,12,4,40
8165,8,36,12,8,36
8166,8,36,12,12,32
8167,8,36,12,16,28
8168,8,36,12,20,24
8169,8,36,12,24,20
8170,8,36,12,28,16
8171,8,36,12,32,12
8172,8,36,12,36,8
8173,8,36,12,40,4
8174,8,36,12,44,0
8175,8,36,16,0,40
8176,8,36,16,4,36
8177,8,36,16,8,32
8178,8,36,16,12,28
8179,8,36,16,16,24
8180,8,36,16,20,20
8181,8,36,16,24,16
8182,8,36,16,28,12
8183,8,36,16,32,8
8184,8,36,16,36,4
8185,8,36,16,40,0
8186,8,36,20,0,36
8187,8,36,20,4,32
8188,8,36,20,8,28
8189,8,36,20,12,24
8190,8,36,20,16,20
8191,8,36,20,20,16
8192,8,36,20,24,12
8193,8,36,20,28,8
8194,8,36,20,32,4
8195,8,36,20,36,0
8196,8,36,24,0,32
8197,8,36,24,4,28
8198,8,36,24,8,24
8199,8,36,24,12,20
8200,8,36,24,16,16
8201,8,36,24,20,12
8202,8,36,24,24,8
8203,8,36,24,28,4
8204,8,36,24,32,0
8205,8,36,28,0,28
8206,8,36,28,4,24
8207,8,36,28,8,20
8208,8,36,28,12,16
8209,8,36,28,16,12
8210,8,36,28,20,8
8211,8,36,28,24,4
8212,8,36,28,28,0
8213,8,36,32,0,24
8214,8,36,32,4,20
8215,8,36,32,8,16
8216,8,36,32,12,12
8217,8,36,32,16,8
8218,8,36,32,20,4
8219,8,36,32,24,0
8220,8,36,36,0,20
8221,8,36,36,4,16
8222,8,36,36,8,12
8223,8,36,36,12,8
8224,8,36,36,16,4
8225,8,36,36,20,0
8226,8,36,40,0,16
8227,8,36,40,4,12
8228,8,36,40,8,8
8229,8,36,40,12,4
8230,8,36,40,16,0
8231,8,36,44,0,12
8232,8,36,44,4,8
8233,8,36,44,8,4
8234,8,36,44,12,0
8235,8,36,48,0,8
8236,8,36,48,4,4
8237,8,36,48,8,0
8238,8,36,52,0,4
8239,8,36,52,4,0
8240,8,36,56,0,0
8241,8,40,0,0,52
8242,8,40,0,4,48
8243,8,40,0,8,44
8244,8,40,0,12,40
8245,8,40,0,16,36
8246,8,40,0,20,32
8247,8,40,0,24,28
8248,8,40,0,28,24
8249,8,40,0,32,20
8250,8,40,0,36,16
8251,8,40,0,40,12
8252,8,40,0,44,8
8253,8,40,0,48,4
8254,8,40,0,52,0
8255,8,40,4,0,48
8256,8,40,4,4,44
8257,8,40,4,8,40
8258,8,40,4,12,36
8259,8,40,4,16,32
8260,8,40,4,20,28
8261,8,40,4,24,24
8262,8,40,4,28,20
8263,8,40,4,32,16
8264,8,40,4,36,12
8265,8,40,4,40,8
8266,8,40,4,44,4
8267,8,40,4,48,0
8268,8,40,8,0,44
8269,8,40,8,4,40
8270,8,40,8,8,36
8271,8,40,8,12,32
8272,8,40,8,16,28
8273,8,40,8,20,24
8274,8,40,8,24,20
8275,8,40,8,28,16
8276,8,40,8,32,12
8277,8,40,8,36,8
8278,8,40,8,40,4
8279,8,40,8,44,0
8280,8,40,12,0,40
8281,8,40,12,4,36
8282,8,40,12,8,32
8283,8,40,12,12,28
8284,8,40,12,16,24
8285,8,40,12,20,20
8286,8,40,12,24,16
8287,8,40,12,28,12
8288,8,40,12,32,8
8289,8,40,12,36,4
8290,8,40,12,40,0
8291,8,40,16,0,36
8292,8,40,16,4,32
8293,8,40,16,8,28
8294,8,40,16,12,24
8295,8,40,16,16,20
8296,8,40,16,20,16
8297,8,40,16,24,12
8298,8,40,16,28,8
8299,8,40,16,32,4
8300,8,40,16,36,0
8301,8,40,20,0,32
8302,8,40,20,4,28
8303,8,40,20,8,24
8304,8,40,20,12,20
8305,8,40,20,16,16
8306,8,40,20,20,12
8307,8,40,20,24,8
8308,8,40,20,28,4
8309,8,40,20,32,0
8310,8,40,24,0,28
8311,8,40,24,4,24
8312,8,40,24,8,20
8313,8,40,24,12,16
8314,8,40,24,16,12
8315,8,40,24,20,8
8316,8,40,24,24,4
8317,8,40,24,28,0
8318,8,40,28,0,24
8319,8,40,28,4,20
8320,8,40,28,8,16
8321,8,40,28,12,12
8322,8,40,28,16,8
8323,8,40,28,20,4
8324,8,40,28,24,0
8325,8,40,32,0,20
8326,8,40,32,4,16
8327,8,40,32,8,12
8328,8,40,32,12,8
8329,8,40,32,16,4
8330,8,40,32,20,0
8331,8,40,36,0,16
8332,8,40,36,4,12
8333,8,40,36,8,8
8334,8,40,36,12,4
8335,8,40,36,16,0
8336,8,40,40,0,12
8337,8,40,40,4,8
8338,8,40,40,8,4
8339,8,40,40,12,0
8340,8,40,44,0,8
8341,8,40,44,4,4
8342,8,40,44,8,0
8343,8,40,48,0,4
8344,8,40,48,4,0
8345,8,40,52,0,0
8346,8,44,0,0,48
8347,8,44,0,4,44
8348,8,44,0,8,40
8349,8,44,0,12,36
8350,8,44,0,16,32
8351,8,44,0,20,28
8352,8,44,0,24,24
8353,8,44,0,28,20
8354,8,44,0,32,16
8355,8,44,0,36,12
8356,8,44,0,40,8
8357,8,44,0,44,4
8358,8,44,0,48,0
8359,8,44,4,0,44
8360,8,44,4,4,40
8361,8,44,4,8,36
8362,8,44,4,12,32
8363,8,44,4,16,28
8364,8,44,4,20,24
8365,8,44,4,24,20
8366,8,44,4,28,16
8367,8,44,4,32,12
8368,8,44,4,36,8
8369,8,44,4,40,4
8370,8,44,4,44,0
8371,8,44,8,0,40
8372,8,44,8,4,36
8373,8,44,8,8,32
8374,8,44,8,12,28
8375,8,44,8,16,24
8376,8,44,8,20,20
8377,8,44,8,24,16
8378,8,44,8,28,12
8379,8,44,8,32,8
8380,8,44,8,36,4
8381,8,44,8,40,0
8382,8,44,12,0,36
8383,8,44,12,4,32
8384,8,44,12,8,28
8385,8,44,12,12,24
8386,8,44,12,16,20
8387,8,44,12,20,16
8388,8,44,12,24,12
8389,8,44,12,28,8
8390,8,44,12,32,4
8391,8,44,12,36,0
8392,8,44,16,0,32
8393,8,44,16,4,28
8394,8,44,16,8,24
8395,8,44,16,12,20
8396,8,44,16,16,16
8397,8,44,16,20,12
8398,8,44,16,24,8
8399,8,44,16,28,4
8400,8,44,16,32,0
8401,8,44,20,0,28
8402,8,44,20,4,24
8403,8,44,20,8,20
8404,8,44,20,12,16
8405,8,44,20,16,12
8406,8,44,20,20,8
8407,8,44,20,24,4
8408,8,44,20,28,0
8409,8,44,24,0,24
8410,8,44,24,4,20
8411,8,44,24,8,16
8412,8,44,24,12,12
8413,8,44,24,16,8
8414,8,44,24,20,4
8415,8,44,24,24,0
8416,8,44,28,0,20
8417,8,44,28,4,16
8418,8,44,28,8,12
8419,8,44,28,12,8
8420,8,44,28,16,4
8421,8,44,28,20,0
8422,8,44,32,0,16
8423,8,44,32,4,12
8424,8,44,32,8,8
8425,8,44,32,12,4
8426,8,44,32,16,0
8427,8,44,36,0,12
8428,8,44,36,4,8
8429,8,44,36,8,4
8430,8,44,36,12,0
8431,8,44,40,0,8
8432,8,44,40,4,4
8433,8,44,40,8,0
8434,8,44,44,0,4
8435,8,44,44,4,0
8436,8,44,48,0,0
8437,8,48,0,0,44
8438,8,48,0,4,40
8439,8,48,0,8,36
8440,8,48,0,12,32
8441,8,48,0,16,28
8442,8,48,0,20,24
8443,8,48,0,24,20
8444,8,48,0,28,16
8445,8,48,0,32,12
8446,8,48,0,36,8
8447,8,48,0,40,4
8448,8,48,0,44,0
8449,8,48,4,0,40
8450,8,48,4,4,36
8451,8,48,4,8,32
8452,8,48,4,12,28
8453,8,48,4,16,24
8454,8,48,4,20,20
8455,8,48,4,24,16
8456,8,48,4,28,12
8457,8,48,4,32,8
8458,8,48,4,36,4
8459,8,48,4,40,0
8460,8,48,8,0,36
8461,8,48,8,4,32
8462,8,48,8,8,28
8463,8,48,8,12,24
8464,8,48,8,16,20
8465,8,48,8,20,16
8466,8,48,8,24,12
8467,8,48,8,28,8
8468,8,48,8,32,4
8469,8,48,8,36,0
8470,8,48,12,0,32
8471,8,48,12,4,28
8472,8,48,12,8,24
8473,8,48,12,12,20
8474,8,48,12,16,16
8475,8,48,12,20,12
8476,8,48,12,24,8
8477,8,48,12,28,4
8478,8,48,12,32,0
8479,8,48,16,0,28
8480,8,48,16,4,24
8481,8,48,16,8,20
8482,8,48,16,12,16
8483,8,48,16,16,12
8484,8,48,16,20,8
8485,8,48,16,24,4
8486,8,48,16,28,0
8487,8,48,20,0,24
8488,8,48,20,4,20
8489,8,48,20,8,16
8490,8,48,20,12,12
8491,8,48,20,16,8
8492,8,48,20,20,4
8493,8,48,20,24,0
8494,8,48,24,0,20
8495,8,48,24,4,16
8496,8,48,24,8,12
8497,8,48,24,12,8
8498,8,48,24,16,4
8499,8,48,24,20,0
8500,8,48,28,0,16
8501,8,48,28,4,12
8502,8,48,28,8,8
8503,8,48,28,12,4
8504,8,48,28,16,0
8505,8,48,32,0,12
8506,8,48,32,4,8
8507,8,48,32,8,4
8508,8,48,32,12,0
8509,8,48,36,0,8
8510,8,48,36,4,4
8511,8,48,36,8,0
8512,8,48,40,0,4
8513,8,48,40,4,0
8514,8,48,44,0,0
8515,8,52,0,0,40
8516,8,52,0,4,36
8517,8,52,0,8,32
8518,8,52,0,12,28
8519,8,52,0,16,24
8520,8,52,0,20,20
8521,8,52,0,24,16
8522,8,52,0,28,12
8523,8,52,0,32,8
8524,8,52,0,36,4
8525,8,52,0,40,0
8526,8,52,4,0,36
8527,8,52,4,4,32
8528,8,52,4,8,28
8529,8,52,4,12,24
8530,8,52,4,16,20
8531,8,52,4,20,16
8532,8,52,4,24,12
8533,8,52,4,28,8
8534,8,52,4,32,4
8535,8,52,4,36,0
8536,8,52,8,0,32
8537,8,52,8,4,28
8538,8,52,8,8,24
8539,8,52,8,12,20
8540,8,52,8,16,16
8541,8,52,8,20,12
8542,8,52,8,24,8
8543,8,52,8,28,4
8544,8,52,8,32,0
8545,8,52,12,0,28
8546,8,52,12,4,24
8547,8,52,12,8,20
8548,8,52,12,12,16
8549,8,52,12,16,12
8550,8,52,12,20,8
8551,8,52,12,24,4
8552,8,52,12,28,0
8553,8,52,16,0,24
8554,8,52,16,4,20
8555,8,52,16,8,16
8556,8,52,16,12,12
8557,8,52,16,16,8
8558,8,52,16,20,4
8559,8,52,16,24,0
8560,8,52,20,0,20
8561,8,52,20,4,16
8562,8,52,20,8,12
8563,8,52,20,12,8
8564,8,52,20,16,4
8565,8,52,20,20,0
8566,8,52,24,0,16
8567,8,52,24,4,12
8568,8,52,24,8,8
8569,8,52,24,12,4
8570,8,52,24,16,0
8571,8,52,28,0,12
8572,8,52,28,4,8
8573,8,52,28,8,4
8574,8,52,28,12,0
8575,8,52,32,0,8
8576,8,52,32,4,4
8577,8,52,32,8,0
8578,8,52,36,0,4
8579,8,52,36,4,0
8580,8,52,40,0,0
8581,8,56,0,0,36
8582,8,56,0,4,32
8583,8,56,0,8,28
8584,8,56,0,12,24
8585,8,56,0,16,20
8586,8,56,0,20,16
8587,8,56,0,24,12
8588,8,56,0,28,8
8589,8,56,0,32,4
8590,8,56,0,36,0
8591,8,56,4,0,32
8592,8,56,4,4,28
8593,8,56,4,8,24
8594,8,56,4,12,20
8595,8,56,4,16,16
8596,8,56,4,20,12
8597,8,56,4,24,8
8598,8,56,4,28,4
8599,8,56,4,32,0
8600,8,56,8,0,28
8601,8,56,8,4,24
8602,8,56,8,8,20
8603,8,56,8,12,16
8604,8,56,8,16,12
8605,8,56,8,20,8
8606,8,56,8,24,4
8607,8,56,8,28,0
8608,8,56,12,0,24
8609,8,56,12,4,20
8610,8,56,12,8,16
8611,8,56,12,12,12
8612,8,56,12,16,8
8613,8,56,12,20,4
8614,8,56,12,24,0
8615,8,56,16,0,20
8616,8,56,16,4,16
8617,8,56,16,8,12
8618,8,56,16,12,8
8619,8,56,16,16,4
8620,8,56,16,20,0
8621,8,56,20,0,16
8622,8,56,20,4,12
8623,8,56,20,8,8
8624,8,56,20,12,4
8625,8,56,20,16,0
8626,8,56,24,0,12
8627,8,56,24,4,8
8628,8,56,24,8,4
8629,8,56,24,12,0
8630,8,56,28,0,8
8631,8,56,28,4,4
8632,8,56,28,8,0
8633,8,56,32,0,4
8634,8,56,32,4,0
8635,8,56,36,0,0
8636,8,60,0,0,32
8637,8,60,0,4,28
8638,8,60,0,8,24
8639,8,60,0,12,20
8640,8,60,0,16,16
8641,8,60,0,20,12
8642,8,60,0,24,8
8643,8,60,0,28,4
8644,8,60,0,32,0
8645,8,60,4,0,28
8646,8,60,4,4,24
8647,8,60,4,8,20
8648,8,60,4,12,16
8649,8,60,4,16,12
8650,8,60,4,20,8
8651,8,60,4,24,4
8652,8,60,4,28,0
8653,8,60,8,0,24
8654,8,60,8,4,20
8655,8,60,8,8,16
8656,8,60,8,12,12
8657,8,60,8,16,8
8658,8,60,8,20,4
8659,8,60,8,24,0
8660,8,60,12,0,20
8661,8,60,12,4,16
8662,8,60,12,8,12
8663,8,60,12,12,8
8664,8,60,12,16,4
8665,8,60,12,20,0
8666,8,60,16,0,16
8667,8,60,16,4,12
8668,8,60,16,8,8
8669,8,60,16,12,4
8670,8,60,16,16,0
8671,8,60,20,0,12
8672,8,60,20,4,8
8673,8,60,20,8,4
8674,8,60,20,12,0
8675,8,60,24,0,8
8676,8,60,24,4,4
8677,8,60,24,8,0
8678,8,60,28,0,4
8679,8,60,28,4,0
8680,8,60,32,0,0
8681,8,64,0,0,28
8682,8,64,0,4,24
8683,8,64,0,8,20
8684,8,64,0,12,16
8685,8,64,0,16,12
8686,8,64,0,20,8
8687,8,64,0,24,4
8688,8,64,0,28,0
8689,8,64,4,0,24
8690,8,64,4,4,20
8691,8,64,4,8,16
8692,8,64,4,12,12
8693,8,64,4,16,8
8694,8,64,4,20,4
8695,8,64,4,24,0
8696,8,64,8,0,20
8697,8,64,8,4,16
8698,8,64,8,8,12
8699,8,64,8,12,8
8700,8,64,8,16,4
8701,8,64,8,20,0
8702,8,64,12,0,16
8703,8,64,12,4,12
8704,8,64,12,8,8
8705,8,64,12,12,4
8706,8,64,12,16,0
8707,8,64,16,0,12
8708,8,64,16,4,8
8709,8,64,16,8,4
8710,8,64,16,12,0
8711,8,64,20,0,8
8712,8,64,20,4,4
8713,8,64,20,8,0
8714,8,64,24,0,4
8715,8,64,24,4,0
8716,8,64,28,0,0
8717,8,68,0,0,24
8718,8,68,0,4,20
8719,8,68,0,8,16
8720,8,68,0,12,12
8721,8,68,0,16,8
8722,8,68,0,20,4
8723,8,68,0,24,0
8724,8,68,4,0,20
8725,8,68,4,4,16
8726,8,68,4,8,12
8727,8,68,4,12,8
8728,8,68,4,16,4
8729,8,68,4,20,0
8730,8,68,8,0,16
8731,8,68,8,4,12
8732,8,68,8,8,8
8733,8,68,8,12,4
8734,8,68,8,16,0
8735,8,68,12,0,12
8736,8,68,12,4,8
8737,8,68,12,8,4
8738,8,68,12,12,0
8739,8,68,16,0,8
8740,8,68,16,4,4
8741,8,68,16,8,0
8742,8,68,20,0,4
8743,8,68,20,4,0
8744,8,68,24,0,0
8745,8,72,0,0,20
8746,8,72,0,4,16
8747,8,72,0,8,12
8748,8,72,0,12,8
8749,8,72,0,16,4
8750,8,72,0,20,0
8751,8,72,4,0,16
8752,8,72,4,4,12
8753,8,72,4,8,8
8754,8,72,4,12,4
8755,8,72,4,16,0
8756,8,72,8,0,12
8757,8,72,8,4,8
8758,8,72,8,8,4
8759,8,72,8,12,0
8760,8,72,12,0,8
8761,8,72,12,4,4
8762,8,72,12,8,0
8763,8,72,16,0,4
8764,8,72,16,4,0
8765,8,72,20,0,0
8766,8,76,0,0,16
8767,8,76,0,4,12
8768,8,76,0,8,8
8769,8,76,0,12,4
8770,8,76,0,16,0
8771,8,76,4,0,12
8772,8,76,4,4,8
8773,8,76,4,8,4
8774,8,76,4,12,0
8775,8,76,8,0,8
8776,8,76,8,4,4
8777,8,76,8,8,0
8778,8,76,12,0,4
8779,8,76,12,4,0
8780,8,76,16,0,0
8781,8,80,0,0,12
8782,8,80,0,4,8
8783,8,80,0,8,4
8784,8,80,0,12,0
8785,8,80,4,0,8
8786,8,80,4,4,4
8787,8,80,4,8,0
8788,8,80,8,0,4
8789,8,80,8,4,0
8790,8,80,12,0,0
8791,8,84,0,0,8
8792,8,84,0,4,4
8793,8,84,0,8,0
8794,8,84,4,0,4
8795,8,84,4,4,0
8796,8,84,8,0,0
8797,8,88,0,0,4
8798,8,88,0,4,0
8799,8,88,4,0,0
8800,8,92,0,0,0
8801,12,0,0,0,88
8802,12,0,0,4,84
8803,12,0,0,8,80
8804,12,0,0,12,76
8805,12,0,0,16,72
8806,12,0,0,20,68
8807,12,0,0,24,64
8808,12,0,0,28,60
8809,12,0,0,32,56
8810,12,0,0,36,52
8811,12,0,0,40,48
8812,12,0,0,44,44
8813,12,0,0,48,40
8814,12,0,0,52,36
8815,12,0,0,56,32
8816,12,0,0,60,28
8817,12,0,0,64,24
8818,12,0,0,68,20
8819,12,0,0,72,16
8820,12,0,0,76,12
8821,12,0,0,80,8
8822,12,0,0,84,4
8823,12,0,0,88,0
8824,12,0,4,0,84
8825,12,0,4,4,80
8826,12,0,4,8,76
8827,12,0,4,12,72
8828,12,0,4,16,68
8829,12,0,4,20,64
8830,12,0,4,24,60
8831,12,0,4,28,56
8832,12,0,4,32,52
8833,12,0,4,36,48
8834,12,0,4,40,44
8835,12,0,4,44,40
8836,12,0,4,48,36
8837,12,0,4,52,32
8838,12,0,4,56,28
8839,12,0,4,60,24
8840,12,0,4,64,20
8841,12,0,4,68,16
8842,12,0,4,72,12
8843,12,0,4,76,8
8844,12,0,4,80,4
8845,12,0,4,84,0
8846,12,0,8,0,80
8847,12,0,8,4,76
8848,12,0,8,8,72
8849,12,0,8,12,68
8850,12,0,8,16,64
8851,12,0,8,20,60
8852,12,0,8,24,56
8853,12,0,8,28,52
8854,12,0,8,32,48
8855,12,0,8,36,44
8856,12,0,8,40,40
8857,12,0,8,44,36
8858,12,0,8,48,32
8859,12,0,8,52,28
8860,12,0,8,56,24
8861,12,0,8,60,20
8862,12,0,8,64,16
8863,12,0,8,68,12
8864,12,0,8,72,8
8865,12,0,8,76,4
8866,12,0,8,80,0
8867,12,0,12,0,76
8868,12,0,12,4,72
8869,12,0,12,8,68
8870,12,0,12,12,64
8871,12,0,12,16,60
8872,12,0,12,20,56
8873,12,0,12,24,52
8874,12,0,12,28,48
8875,12,0,12,32,44
8876,12,0,12,36,40
8877,12,0,12,40,36
8878,12,0,12,44,32
8879,12,0,12,48,28
8880,12,0,12,52,24
8881,12,0,12,56,20
8882,12,0,12,60,16
8883,12,0,12,64,12
8884,12,0,12,68,8
8885,12,0,12,72,4
8886,12,0,12,76,0
8887,12,0,16,0,72
8888,12,0,16,4,68
8889,12,0,16,8,64
8890,12,0,16,12,60
8891,12,0,16,16,56
8892,12,0,16,20,52
8893,12,0,16,24,48
8894,12,0,16,28,44
8895,12,0,16,32,40
8896,12,0,16,36,36
8897,12,0,16,40,32
8898,12,0,16,44,28
8899,12,0,16,48,24
8900,12,0,16,52,20
8901,12,0,16,56,16
8902,12,0,16,60,12
8903,12,0,16,64,8
8904,12,0,16,68,4
8905,12,0,16,72,0
8906,12,0,20,0,68
8907,12,0,20,4,64
8908,12,0,20,8,60
8909,12,0,20,12,56
8910,12,0,20,16,52
8911,12,0,20,20,48
8912,12,0,20,24,44
8913,12,0,20,28,40
8914,12,0,20,32,36
8915,12,0,20,36,32
8916,12,0,20,40,28
8917,12,0,20,44,24
8918,12,0,20,48,20
8919,12,0,20,52,16
8920,12,0,20,56,12
8921,12,0,20,60,8
8922,12,0,20,64,4
8923,12,0,20,68,0
8924,12,0,24,0,64
8925,12,0,24,4,60
8926,12,0,24,8,56
8927,12,0,24,12,52
8928,12,0,24,16,48
8929,12,0,24,20,44
8930,12,0,24,24,40
8931,12,0,24,28,36
8932,12,0,24,32,32
8933,12,0,24,36,28
8934,12,0,24,40,24
8935,12,0,24,44,20
8936,12,0,24,48,16
8937,12,0,24,52,12
8938,12,0,24,56,8
8939,12,0,24,60,4
8940,12,0,24,64,0
8941,12,0,28,0,60
8942,12,0,28,4,56
8943,12,0,28,8,52
8944,12,0,28,12,48
8945,12,0,28,16,44
8946,12,0,28,20,40
8947,12,0,28,24,36
8948,12,0,28,28,32
8949,12,0,28,32,28
8950,12,0,28,36,24
8951,12,0,28,40,20
8952,12,0,28,44,16
8953,12,0,28,48,12
8954,12,0,28,52,8
8955,12,0,28,56,4
8956,12,0,28,60,0
8957,12,0,32,0,56
8958,12,0,32,4,52
8959,12,0,32,8,48
8960,12,0,32,12,44
8961,12,0,32,16,40
8962,12,0,32,20,36
8963,12,0,32,24,32
8964,12,0,32,28,28
8965,12,0,32,32,24
8966,12,0,32,36,20
8967,12,0,32,40,16
8968,12,0,32,44,12
8969,12,0,32,48,8
8970,12,0,32,52,4
8971,12,0,32,56,0
8972,12,0,36,0,52
8973,12,0,36,4,48
8974,12,0,36,8,44
8975,12,0,36,12,40
8976,12,0,36,16,36
8977,12,0,36,20,32
8978,12,0,36,24,28
8979,12,0,36,28,24
8980,12,0,36,32,20
8981,12,0,36,36,16
8982,12,0,36,40,12
8983,12,0,36,44,8
8984,12,0,36,48,4
8985,12,0,36,52,0
8986,12,0,40,0,48
8987,12,0,40,4,44
8988,12,0,40,8,40
8989,12,0,40,12,36
8990,12,0,40,16,32
8991,12,0,40,20,28
8992,12,0,40,24,24
8993,12,0,40,28,20
8994,12,0,40,32,16
8995,12,0,40,36,12
8996,12,0,40,40,8
8997,12,0,40,44,4
8998,12,0,40,48,0
8999,12,0,44,0,44
9000,12,0,44,4,40
9001,12,0,44,8,36
9002,12,0,44,12,32
9003,12,0,44,16,28
9004,12,0,44,20,24
9005,12,0,44,24,20
9006,12,0,44,28,16
9007,12,0,44,32,12
9008,12,0,44,36,8
9009,12,0,44,40,4
9010,12,0,44,44,0
9011,12,0,48,0,40
9012,12,0,48,4,36
9013,12,0,48,8,32
9014,12,0,48,12,28
9015,12,0,48,16,24
9016,12,0,48,20,20
9017,12,0,48,24,16
9018,12,0,48,28,12
9019,12,0,48,32,8
9020,12,0,48,36,4
9021,12,0,48,40,0
9022,12,0,52,0,36
9023,12,0,52,4,32
9024,12,0,52,8,28
9025,12,0,52,12,24
9026,12,0,52,16,20
9027,12,0,52,20,16
9028,12,0,52,24,12
9029,12,0,52,28,8
9030,12,0,52,32,4
9031,12,0,52,36,0
9032,12,0,56,0,32
9033,12,0,56,4,28
9034,12,0,56,8,24
9035,12,0,56,12,20
9036,12,0,56,16,16
9037,12,0,56,20,12
9038,12,0,56,24,8
9039,12,0,56,28,4
9040,12,0,56,32,0
9041,12,0,60,0,28
9042,12,0,60,4,24
9043,12,0,60,8,20
9044,12,0,60,12,16
9045,12,0,60,16,12
9046,12,0,60,20,8
9047,12,0,60,24,4
9048,12,0,60,28,0
9049,12,0,64,0,24
9050,12,0,64,4,20
9051,12,0,64,8,16
9052,12,0,64,12,12
9053,12,0,64,16,8
9054,12,0,64,20,4
9055,12,0,64,24,0
9056,12,0,68,0,20
9057,12,0,68,4,16
9058,12,0,68,8,12
9059,12,0,68,12,8
9060,12,0,68,16,4
9061,12,0,68,20,0
9062,12,0,72,0,16
9063,12,0,72,4,12
9064,12,0,72,8,8
9065,12,0,72,12,4
9066,12,0,72,16,0
9067,12,0,76,0,12
9068,12,0,76,4,8
9069,12,0,76,8,4
9070,12,0,76,12,0
9071,12,0,80,0,8
9072,12,0,80,4,4
9073,12,0,80,8,0
9074,12,0,84,0,4
9075,12,0,84,4,0
9076,12,0,88,0,0
9077,12,4,0,0,84
9078,12,4,0,4,80
9079,12,4,0,8,76
9080,12,4,0,12,72
9081,12,4,0,16,68
9082,12,4,0,20,64
9083,12,4,0,24,60
9084,12,4,0,28,56
9085,12,4,0,32,52
9086,12,4,0,36,48
9087,12,4,0,40,44
9088,12,4,0,44,40
9089,12,4,0,48,36
9090,12,4,0,52,32
9091,12,4,0,56,28
9092,12,4,0,60,24
9093,12,4,0,64,20
9094,12,4,0,68,16
9095,12,4,0,72,12
9096,12,4,0,76,8
9097,12,4,0,80,4
9098,12,4,0,84,0
9099,12,4,4,0,80
9100,12,4,4,4,76
9101,12,4,4,8,72
9102,12,4,4,12,68
9103,12,4,4,16,64
9104,12,4,4,20,60
9105,12,4,4,24,56
9106,12,4,4,28,52
9107,12,4,4,32,48
9108,12,4,4,36,44
9109,12,4,4,40,40
9110,12,4,4,44,36
9111,12,4,4,48,32
9112,12,4,4,52,28
9113,12,4,4,56,24
9114,12,4,4,60,20
9115,12,4,4,64,16
9116,12,4,4,68,12
9117,12,4,4,72,8
9118,12,4,4,76,4
9119,12,4,4,80,0
9120,12,4,8,0,76
9121,12,4,8,4,72
9122,12,4,8,8,68
9123,12,4,8,12,64
9124,12,4,8,16,60
9125,12,4,8,20,56
9126,12,4,8,24,52
9127,12,4,8,28,48
9128,12,4,8,32,44
9129,12,4,8,36,40
9130,12,4,8,40,36
9131,12,4,8,44,32
9132,12,4,8,48,28
9133,12,4,8,52,24
9134,12,4,8,56,20
9135,12,4,8,60,16
9136,12,4,8,64,12
9137,12,4,8,68,8
9138,12,4,8,72,4
9139,12,4,8,76,0
9140,12,4,12,0,72
9141,12,4,12,4,68
9142,12,4,12,8,64
9143,12,4,12,12,60
9144,12,4,12,16,56
9145,12,4,12,20,52
